source_thunder_link,source_name,name
"""thunder://QUFmdHA6Ly9keWdvZDE6ZHlnb2QxQGQwNTAuZHlnb2Qub3JnOjEzMDMvJUU2JTlDJTg4JUU3JTkwJTgzJUU1JUE0JUE3JUU1JTg2JTkyJUU5JTk5JUE5LlslRTQlQjglQUQlRTglOEIlQjElRTUlOEYlOEMlRTUlQUQlOTcuMTAyNCVFNSU4OCU4NiVFOCVCRSVBOCVFNyU4RSU4N10vWyVFNyU5NCVCNSVFNSVCRCVCMSVFNSVBNCVBOSVFNSVBMCU4Mnd3dy5keWdvZC5vcmddJUU2JTlDJTg4JUU3JTkwJTgzJUU1JUE0JUE3JUU1JTg2JTkyJUU5JTk5JUE5QkQlRTQlQjglQUQlRTglOEIlQjElRTUlOEYlOEMlRTUlQUQlOTcucm12Ylpa""",ftp://dygod1:dygod1@d050.dygod.org:1303/月球大冒险.[中英双字.1024分辨率]/[电影天堂www.dygod.org]月球大冒险BD中英双字.rmvb,月球
"""thunder://QUFmdHA6Ly9keWdvZDE6ZHlnb2QxQGQwNzkuZHlnb2Qub3JnOjEwMjIvJUU4JUJGJTg4JUU1JTg1JThCJUU1JUIwJTk0JUMyJUI3JUU2JTlEJUIwJUU1JTg1JThCJUU5JTgwJThBJUVGJUJDJTlBJUU2JTlDJTg4JUU3JTkwJTgzJUU2JUJDJUFCJUU2JUFEJUE1LlslRTQlQjglQUQlRTglOEIlQjElRTUlOEYlOEMlRTUlQUQlOTcuMTAyNCVFNSU4OCU4NiVFOCVCRSVBOCVFNyU4RSU4N10vWyVFNyU5NCVCNSVFNSVCRCVCMSVFNSVBNCVBOSVFNSVBMCU4Mnd3dy5keTIwMTgubmV0XSVFOCVCRiU4OCVFNSU4NSU4QiVFNSVCMCU5NCVDMiVCNyVFNiU5RCVCMCVFNSU4NSU4QiVFOSU4MCU4QSVFRiVCQyU5QSVFNiU5QyU4OCVFNyU5MCU4MyVFNiVCQyVBQiVFNiVBRCVBNWJkJUU0JUI4JUFEJUU4JThCJUIxJUU1JThGJThDJUU1JUFEJTk3LnJtdmJaWg==""",ftp://dygod1:dygod1@d079.dygod.org:1022/迈克尔·杰克逊：月球漫步.[中英双字.1024分辨率]/[电影天堂www.dy2018.net]迈克尔·杰克逊：月球漫步bd中英双字.rmvb,月球
"""thunder://QUFmdHA6Ly9keWdvZDE6ZHlnb2QxQGQwNjIuZHlnb2QuY246MzMwMC8lRTglQjYlODUlRTclQkElQTclRTYlOTclQTAlRTYlOTUlOEMlRTYlOEUlOEMlRTklOTclQTglRTclOEIlOTclRUYlQkMlOUElRTYlOUMlODglRTclOTAlODMlRTklODclOEUlRTklQTQlOTAlRTglQUUlQjAvWyVFNyU5NCVCNSVFNSVCRCVCMSVFNSVBNCVBOSVFNSVBMCU4Mnd3dy5keWdvZC5jb21dLiVFOCVCNiU4NSVFNyVCQSVBNyVFNiU5NyVBMCVFNiU5NSU4QyVFNiU4RSU4QyVFOSU5NyVBOCVFNyU4QiU5NyVFRiVCQyU5QSVFNiU5QyU4OCVFNyU5MCU4MyVFOSU4NyU4RSVFOSVBNCU5MCVFOCVBRSVCMC5ybXZiWlo=""",ftp://dygod1:dygod1@d062.dygod.cn:3300/超级无敌掌门狗：月球野餐记/[电影天堂www.dygod.com].超级无敌掌门狗：月球野餐记.rmvb,月球
"""thunder://QUFmdHA6Ly95OnlAZGEuZGwxMjM0LmNvbTo4MDA2LyVFNSU5QiVCRCVFNyU4RSU4QiVFNyU5QSU4NCVFNiVCQyU5NCVFOCVBRSVCMkJEJUU0JUI4JUFEJUU4JThCJUIxJUU1JThGJThDJUU1JUFEJTk3WyVFNyU5NCVCNSVFNSVCRCVCMSVFNSVBNCVBOSVFNSVBMCU4Mnd3dy5keTIwMTguY29tXS5ybXZiWlo=""",ftp://y:y@da.dl1234.com:8006/国王的演讲BD中英双字[电影天堂www.dy2018.com].rmvb,国王的演讲
"""thunder://QUFmdHA6Ly9keWdvZDE6ZHlnb2QxQGQxMjAuZHlnb2QuY246MTI3OC8lRTglQTElODAlRTklOTIlQkIuWyVFNCVCOCVBRCVFOCU4QiVCMSVFNSU4RiU4QyVFNSVBRCU5Ny4xMDI0JUU1JTg4JTg2JUU4JUJFJUE4JUU3JThFJTg3XS9bJUU3JTk0JUI1JUU1JUJEJUIxJUU1JUE0JUE5JUU1JUEwJTgyd3d3LmR5Z29kLmNvbV0uJUU4JUExJTgwJUU5JTkyJUJCLlslRTQlQjglQUQlRTglOEIlQjElRTUlOEYlOEMlRTUlQUQlOTcuMTAyNCVFNSU4OCU4NiVFOCVCRSVBOCVFNyU4RSU4N10ucm12Ylpa""",ftp://dygod1:dygod1@d120.dygod.cn:1278/血钻.[中英双字.1024分辨率]/[电影天堂www.dygod.com].血钻.[中英双字.1024分辨率].rmvb,血钻
"""thunder://QUFmdHA6Ly94OnhAZDMuZGwxMjM0LmNvbTo4MDA2LyVFOCVBMSU4MCVFOSU5MiVCQkJEJUU0JUI4JUFEJUU4JThCJUIxJUU1JThGJThDJUU1JUFEJTk3WyVFNyU5NCVCNSVFNSVCRCVCMSVFNSVBNCVBOSVFNSVBMCU4Mnd3dy5keTIwMTguY29tXS5tcDRaWg==""",ftp://x:x@d3.dl1234.com:8006/血钻BD中英双字[电影天堂www.dy2018.com].mp4,血钻
"""thunder://QUFodHRwOi8vZGF0YTUuZHlnb2QubmV0LyVFOCVBMSU4MCVFOSU5MiVCQi8lRTglQTElODAlRTklOTIlQkIxW3d3dy5keWdvZC5jb20lRTclOTQlQjUlRTUlQkQlQjElRTUlQTQlQTklRTUlQTAlODJdLnJtdmJaWg==""",http://data5.dygod.net/血钻/血钻1[www.dygod.com电影天堂].rmvb,血钻
"""thunder://QUFmdHA6Ly9keWdvZDI6ZHlnb2QyQGQyMjcuZHlnb2QuY246MzAyNS8lRTYlOUMlODglRTclOTAlODMuWzNncCttcDQuJUU2JUI4JTg1JUU2JTk5JUIwJUU1JUE0JUE3JUU1JUFEJTk3JUU1JUI5JTk1XS9bJUU3JTk0JUI1JUU1JUJEJUIxJUU1JUE0JUE5JUU1JUEwJTgyd3d3LmR5Z29kLmNuXSVFNiU5QyU4OCVFNyU5MCU4My4zZ3BaWg==""",ftp://dygod2:dygod2@d227.dygod.cn:3025/月球.[3gp+mp4.清晰大字幕]/[电影天堂www.dygod.cn]月球.3gp,月球
"""thunder://QUFmdHA6Ly9iOmJAZGEuZGwxMjM0LmNvbTo4MDA2L1slRTclOTQlQjUlRTUlQkQlQjElRTUlQTQlQTklRTUlQTAlODJ3d3cuZHkyMDE4LmNvbV0lRTglQkUlQkUlRTYlOEIlODklRTYlOTYlQUYlRTQlQjklQjAlRTUlQUUlQjYlRTQlQkYlQjElRTQlQjklOTAlRTklODMlQThCRCVFNCVCOCVBRCVFOCU4QiVCMSVFNSU4RiU4QyVFNSVBRCU5Ny5ybXZiWlo=""",ftp://b:b@da.dl1234.com:8006/[电影天堂www.dy2018.com]达拉斯买家俱乐部BD中英双字.rmvb,达拉斯买家俱乐部
"""thunder://QUFmdHA6Ly9keWdvZDE6ZHlnb2QxQGQwNjIuZHlnb2QubmV0OjExMDIvJUU2JTlDJUJBJUU1JTk5JUE4JUU0JUJBJUJBJUU2JTgwJUJCJUU1JThBJUE4JUU1JTkxJTk4RFZEJUU0JUI4JUFEJUU4JThCJUIxJUU1JThGJThDJUU1JUFEJTk3L1slRTclOTQlQjUlRTUlQkQlQjElRTUlQTQlQTklRTUlQTAlODJ3d3cuZHlnb2QuY25dJUU2JTlDJUJBJUU1JTk5JUE4JUU0JUJBJUJBJUU2JTgwJUJCJUU1JThBJUE4JUU1JTkxJTk4Y2QxLnJtdmJaWg==""",ftp://dygod1:dygod1@d062.dygod.net:1102/机器人总动员DVD中英双字/[电影天堂www.dygod.cn]机器人总动员cd1.rmvb,机器人总动员
"""thunder://QUFmdHA6Ly9keWdvZDE6ZHlnb2QxQGQwNjIuZHlnb2QubmV0OjExMDIvJUU2JTlDJUJBJUU1JTk5JUE4JUU0JUJBJUJBJUU2JTgwJUJCJUU1JThBJUE4JUU1JTkxJTk4RFZEJUU0JUI4JUFEJUU4JThCJUIxJUU1JThGJThDJUU1JUFEJTk3L1slRTclOTQlQjUlRTUlQkQlQjElRTUlQTQlQTklRTUlQTAlODJ3d3cuZHlnb2QuY25dJUU2JTlDJUJBJUU1JTk5JUE4JUU0JUJBJUJBJUU2JTgwJUJCJUU1JThBJUE4JUU1JTkxJTk4Y2QyLnJtdmJaWg==""",ftp://dygod1:dygod1@d062.dygod.net:1102/机器人总动员DVD中英双字/[电影天堂www.dygod.cn]机器人总动员cd2.rmvb,机器人总动员
"""thunder://QUFmdHA6Ly9keWdvZDE6ZHlnb2QxQGQwNjIuZHlnb2QuY246MjAzMi8lRTYlOUMlQkElRTUlOTklQTglRTQlQkElQkElRTYlODAlQkIlRTUlOEElQTglRTUlOTElOThkdmQvWyVFNyU5NCVCNSVFNSVCRCVCMSVFNSVBNCVBOSVFNSVBMCU4Mnd3dy5keWdvZC5jbl0lRTYlOUMlQkElRTUlOTklQTglRTQlQkElQkElRTYlODAlQkIlRTUlOEElQTglRTUlOTElOThjZDEucm12Ylpa""",ftp://dygod1:dygod1@d062.dygod.cn:2032/机器人总动员dvd/[电影天堂www.dygod.cn]机器人总动员cd1.rmvb,机器人总动员
"""thunder://QUFmdHA6Ly9keWdvZDE6ZHlnb2QxQGQwOTAuZHlnb2Qub3JnOjI4MjcvJUU0JUI4JTg5JUU0JUI4JUFBJUU3JTk5JUJEJUU3JTk3JUI0LlslRTQlQjglQUQlRTglOEIlQjElRTUlOEYlOEMlRTUlQUQlOTcuMTAyNCVFNSU4OCU4NiVFOCVCRSVBOCVFNyU4RSU4N10vWyVFNyU5NCVCNSVFNSVCRCVCMSVFNSVBNCVBOSVFNSVBMCU4Mnd3dy5keTIwMTgubmV0XSVFNCVCOCU4OSVFNCVCOCVBQSVFNyU5OSVCRCVFNyU5NyVCNEJEJUU0JUI4JUFEJUU4JThCJUIxJUU1JThGJThDJUU1JUFEJTk3LnJtdmJaWg==""",ftp://dygod1:dygod1@d090.dygod.org:2827/三个白痴.[中英双字.1024分辨率]/[电影天堂www.dy2018.net]三个白痴BD中英双字.rmvb,三傻大闹宝莱坞
"""thunder://QUFmdHA6Ly9keWdvZDE6ZHlnb2QxQGRhdGExLmR5Z29kLm5ldDo5MDExLyVFOCVCRiU5OSVFNCVCOCVBQSVFNiU5RCU4MCVFNiU4OSU4QiVFNCVCOCU4RCVFNSVBNCVBQSVFNSU4NiVCNy9bJUU3JTk0JUI1JUU1JUJEJUIxJUU1JUE0JUE5JUU1JUEwJTgyd3d3LmR5Z29kLmNvbV0lRTglQkYlOTklRTQlQjglQUElRTYlOUQlODAlRTYlODklOEIlRTQlQjglOEQlRTUlQTQlQUElRTUlODYlQjcxLnJtdmJaWg==""",ftp://dygod1:dygod1@data1.dygod.net:9011/这个杀手不太冷/[电影天堂www.dygod.com]这个杀手不太冷1.rmvb,这个杀手不太冷
"""thunder://QUFmdHA6Ly9keWdvZDE6ZHlnb2QxQGQwNjIuZHlnb2QuY246MTA3MC8lRTYlOUMlQkElRTUlOTklQTglRTQlQkElQkElRTYlODAlQkIlRTUlOEElQTglRTUlOTElOThEVkQvWyVFNyU5NCVCNSVFNSVCRCVCMSVFNSVBNCVBOSVFNSVBMCU4Mnd3dy5keWdvZC5jbl0lRTYlOUMlQkElRTUlOTklQTglRTQlQkElQkElRTYlODAlQkIlRTUlOEElQTglRTUlOTElOThjZDEucm12Ylpa""",ftp://dygod1:dygod1@d062.dygod.cn:1070/机器人总动员DVD/[电影天堂www.dygod.cn]机器人总动员cd1.rmvb,机器人总动员
"""thunder://QUFmdHA6Ly9keWdvZDE6ZHlnb2QxQGQyMzIuZHlnb2QubmV0Ojg4MjcvbmV3Lm1vdmllL1slRTclOTQlQjUlRTUlQkQlQjElRTUlQTQlQTklRTUlQTAlODJ3d3cuZHlnb2QubmV0XXdhbGwtZSVFOSVBMiU4NCVFNSU5MSU4QSVFNyU4OSU4NzEubW92Wlo=""",ftp://dygod1:dygod1@d232.dygod.net:8827/new.movie/[电影天堂www.dygod.net]wall-e预告片1.mov,机器人总动员
"""thunder://QUFmdHA6Ly9keWdvZDE6ZHlnb2QxQGQyMzIuZHlnb2QubmV0Ojg4MjcvbmV3Lm1vdmllL1slRTclOTQlQjUlRTUlQkQlQjElRTUlQTQlQTklRTUlQTAlODJ3d3cuZHlnb2QubmV0XXdhbGwtZSVFOSVBMiU4NCVFNSU5MSU4QSVFNyU4OSU4NzEuYXZpWlo=""",ftp://dygod1:dygod1@d232.dygod.net:8827/new.movie/[电影天堂www.dygod.net]wall-e预告片1.avi,机器人总动员
"""thunder://QUFmdHA6Ly9keWdvZDE6ZHlnb2QxQGQwMzEuZHlnb2QuY29tOjIzNjcvJUU3JUJFJThFJUU0JUI4JUJEJUU0JUJBJUJBJUU3JTk0JTlGLlslRTQlQjglQUQlRTglOEIlQjElRTUlOEYlOEMlRTUlQUQlOTcuMTAyNCVFNSU4OCU4NiVFOCVCRSVBOCVFNyU4RSU4N10vWyVFNyU5NCVCNSVFNSVCRCVCMSVFNSVBNCVBOSVFNSVBMCU4Mnd3dy5keWdvZC5jb21dJUU3JUJFJThFJUU0JUI4JUJEJUU0JUJBJUJBJUU3JTk0JTlGQkQlRTQlQjglQUQlRTglOEIlQjElRTUlOEYlOEMlRTUlQUQlOTcucm12Ylpa""",ftp://dygod1:dygod1@d031.dygod.com:2367/美丽人生.[中英双字.1024分辨率]/[电影天堂www.dygod.com]美丽人生BD中英双字.rmvb,美丽人生
"""thunder://QUFmdHA6Ly9keWdvZDE6ZHlnb2QxQGQxMjIuZHlnb2QuY246MzA1OS8lRTQlQjglQTQlRTYlOUQlODYlRTUlQTQlQTclRTclODMlOUYlRTYlOUUlQUEuWyVFNCVCOCVBRCVFOCU4QiVCMSVFNSU4RiU4QyVFNSVBRCU5Ny4xMDI0JUU1JTg4JTg2JUU4JUJFJUE4JUU3JThFJTg3XS9bJUU3JTk0JUI1JUU1JUJEJUIxJUU1JUE0JUE5JUU1JUEwJTgyd3d3LmR5Z29kLmNvbV0uJUU0JUI4JUE0JUU2JTlEJTg2JUU1JUE0JUE3JUU3JTgzJTlGJUU2JTlFJUFBLlslRTQlQjglQUQlRTglOEIlQjElRTUlOEYlOEMlRTUlQUQlOTcuMTAyNCVFNSU4OCU4NiVFOCVCRSVBOCVFNyU4RSU4N10ucm12Ylpa""",ftp://dygod1:dygod1@d122.dygod.cn:3059/两杆大烟枪.[中英双字.1024分辨率]/[电影天堂www.dygod.com].两杆大烟枪.[中英双字.1024分辨率].rmvb,两杆大烟枪
"""thunder://QUFmdHA6Ly9vOm9AZHguZGwxMjM0LmNvbTo4MDA2LyVFNCVCOCU4RCVFNSU4NiU4RCVFOCVBRSVBOSVFNCVCRCVBMCVFNSVBRCVBNCVFNSU4RCU5NUJEJUU1JTlCJUJEJUU4JUFGJUFEJUU0JUI4JUFEJUU1JUFEJTk3WyVFNyU5NCVCNSVFNSVCRCVCMSVFNSVBNCVBOSVFNSVBMCU4Mnd3dy5keTIwMTguY29tXS5tcDRaWg==""",ftp://o:o@dx.dl1234.com:8006/不再让你孤单BD国语中字[电影天堂www.dy2018.com].mp4,美丽人生
"""thunder://QUFmdHA6Ly84OjhAZDMuZGwxMjM0LmNvbTo5ODI5L1slRTclOTQlQjUlRTUlQkQlQjElRTUlQTQlQTklRTUlQTAlODJ3d3cuZHkyMDE4LmNvbV0lRTclOTQlOUYlRTclQkMlOUQlRTUlQUYlQjglRTUlQjAlQkElRTUlQkYlODNCRCVFNiU5NyVBNSVFOCVBRiVBRCVFNCVCOCVBRCVFNSVBRCU5Ny5ybXZiWlo=""",ftp://8:8@d3.dl1234.com:9829/[电影天堂www.dy2018.com]生缝寸尺心BD日语中字.rmvb,美丽人生
"""thunder://QUFmdHA6Ly9keWdvZDE6ZHlnb2QxQGQwNjIuZHlnb2QuY246MjA1OC8lRTYlOUMlQkElRTUlOTklQTglRTQlQkElQkElRTYlODAlQkIlRTUlOEElQTglRTUlOTElOTguWyVFNCVCOCVBRCVFOCU4QiVCMSVFNSU4RiU4QyVFNSVBRCU5Ny4xMDI0JUU1JTg4JTg2JUU4JUJFJUE4JUU3JThFJTg3XS9bJUU3JTk0JUI1JUU1JUJEJUIxJUU1JUE0JUE5JUU1JUEwJTgyd3d3LmR5Z29kLmNuXSVFNiU5QyVCQSVFNSU5OSVBOCVFNCVCQSVCQSVFNiU4MCVCQiVFNSU4QSVBOCVFNSU5MSU5OC5bJUU0JUI4JUFEJUU4JThCJUIxJUU1JThGJThDJUU1JUFEJTk3LjEwMjQlRTUlODglODYlRTglQkUlQTglRTclOEUlODddY2QxLnJtdmJaWg==""",ftp://dygod1:dygod1@d062.dygod.cn:2058/机器人总动员.[中英双字.1024分辨率]/[电影天堂www.dygod.cn]机器人总动员.[中英双字.1024分辨率]cd1.rmvb,机器人总动员
"""thunder://QUFmdHA6Ly9keWdvZDE6ZHlnb2QxQGQwMzguZHlnb2Qub3JnOjEyMjEvJUU1JTlCJUJEJUU3JThFJThCJUU3JTlBJTg0JUU2JUJDJTk0JUU4JUFFJUIyL1slRTclOTQlQjUlRTUlQkQlQjElRTUlQTQlQTklRTUlQTAlODJ3d3cuZHkyMDE4Lm5ldF0lRTUlOUIlQkQlRTclOEUlOEIlRTclOUElODQlRTYlQkMlOTQlRTglQUUlQjJEVkRzY3IlRTQlQjglQUQlRTglOEIlQjElRTUlOEYlOEMlRTUlQUQlOTctY2QxLnJtdmJaWg==""",ftp://dygod1:dygod1@d038.dygod.org:1221/国王的演讲/[电影天堂www.dy2018.net]国王的演讲DVDscr中英双字-cd1.rmvb,国王的演讲
"""thunder://QUFmdHA6Ly9keWdvZDE6ZHlnb2QxQGQ2MTUuZHlnb2Qub3JnOjMwNTUvWyVFNyU5NCVCNSVFNSVCRCVCMSVFNSVBNCVBOSVFNSVBMCU4Mnd3dy5keTIwMTgubmV0XS4lRTglQjclQjMlRTUlODclQkElRTYlODglOTElRTUlQTQlQTklRTUlOUMlQjAuNzIwcC5CRCVFNCVCOCVBRCVFOCU4QiVCMSVFNSU4RiU4QyVFNSVBRCU5NyVFNSVCOSU5NS5ybXZiWlo=""",ftp://dygod1:dygod1@d615.dygod.org:3055/[电影天堂www.dy2018.net].跳出我天地.720p.BD中英双字幕.rmvb,跳出我天地
"""thunder://QUFodHRwOi8vMTIyLjIyNS4xMDAuMTg0OjMwMTIvJUU1JThEJTgzJUU2JTg4JUI3JUU0JUI5JThCJUU1JUIxJThCMyVFRiVCQyU5QSVFNSVCNyVBOCVFOCU5QiU4NyVFNyU4MyU4OCVFNyU4NCVCMCVFNCVCOCVBRCVFNiU5NiU4NyVFNyU4OSU4OC5leGVaWg==""",http://122.225.100.184:3012/千户之屋3：巨蛇烈焰中文版.exe,天空之城
"""thunder://QUFmdHA6Ly9keWdvZDI6ZHlnb2QyQGRhdGExLmR5Z29kLm5ldDo5MDI3LyVFOSVCMiU4MSVFOCVCMSVBQiVFNiU5QyU4OSVFNyVCQSVBNi9bJUU3JTk0JUI1JUU1JUJEJUIxJUU1JUE0JUE5JUU1JUEwJTgyd3d3LmR5Z29kLmNvbV0lRTklQjIlODElRTglQjElQUIlRTYlOUMlODklRTclQkElQTYwNzEwMTAucm12Ylpa""",thunder://QUFmdHA6Ly9keWdvZDI6ZHlnb2QyQGRhdGExLmR5Z29kLm5ldDo5MDI3L+mygeixq+aciee6pi9b55S15b2x5aSp5aCCd3d3LmR5Z29kLmNvbV3psoHosavmnInnuqYwNzEwMTAucm12Ylpa/,美丽人生
"""thunder://QUFmdHA6Ly9keWdvZDE6ZHlnb2QxQGQzMTcuZHlnb2Qub3JnOjcwMDIvWyVFNSVCMCU4RiVFOCVCMCU4MyVFNyVCRCU5MS13d3cueGlhb2RpYW8uY29tXSVFNCVCOCU4RCVFNSU4NiU4RCVFOCVBRSVBOSVFNCVCRCVBMCVFNSVBRCVBNCVFNSU4RCU5NS4xMDI0eDU3Ni4lRTUlOUIlQkQlRTclQjIlQTQlRTUlOEYlOEMlRTglQUYlQUQuJUU0JUI4JUFEJUU2JTk2JTg3JUU1JUFEJTk3JUU1JUI5JTk1Lm1rdlpa""",ftp://dygod1:dygod1@d317.dygod.org:7002/[小调网-www.xiaodiao.com]不再让你孤单.1024x576.国粤双语.中文字幕.mkv,美丽人生
"""thunder://QUFmdHA6Ly9iOmJAZDMuZGwxMjM0LmNvbTo3MzIyL1slRTclOTQlQjUlRTUlQkQlQjElRTUlQTQlQTklRTUlQTAlODJ3d3cuZHkyMDE4LmNvbV0lRTUlQjAlOEYlRTYlQTMlQUUlRTYlOUUlOTclRTUlQTQlOEYlRTclQTclOEIlRTclQUYlODdCRCVFNiU5NyVBNSVFOCVBRiVBRCVFNCVCOCVBRCVFNSVBRCU5Ny5ybXZiWlo=""",ftp://b:b@d3.dl1234.com:7322/[电影天堂www.dy2018.com]小森林夏秋篇BD日语中字.rmvb,小森林 夏秋篇
"""thunder://QUFmdHA6Ly96OnpAZDMuZGwxMjM0LmNvbTo5ODE2LyVFOSU5MiVBMiVFOSU5MyU4MSVFOCU4QiU4RCVFNyVBOSVCOUJEJUU0JUI4JUFEJUU4JThCJUIxJUU1JThGJThDJUU1JUFEJTk3WyVFNyU5NCVCNSVFNSVCRCVCMSVFNSVBNCVBOSVFNSVBMCU4Mnd3dy5keTIwMTguY29tXS5ta3ZaWg==""",ftp://z:z@d3.dl1234.com:9816/钢铁苍穹BD中英双字[电影天堂www.dy2018.com].mkv,月球
"""thunder://QUFmdHA6Ly9keWdvZDE6ZHlnb2QxQGQwNjguZHlnb2Qub3JnOjExNjMvWyVFNyU5NCVCNSVFNSVCRCVCMSVFNSVBNCVBOSVFNSVBMCU4Mi13d3cuZHkyMDE4Lm5ldF0uJUU2JTg4JTkwJUU1JTkwJTg5JUU2JTgwJTlEJUU2JUIxJTk3JUU1JThEJTgxJUU1JThCJTg3JUU1JUEzJUFCJUU0JUJDJUEwJUU1JUE1JTg3LjcyMHAuQkQlRTQlQjglQUQlRTYlOTYlODclRTUlQUQlOTclRTUlQjklOTUucm12Ylpa""",ftp://dygod1:dygod1@d068.dygod.org:1163/[电影天堂-www.dy2018.net].成吉思汗十勇士传奇.720p.BD中文字幕.rmvb,勇士
"""thunder://QUFmdHA6Ly91OnVAZGEuZGwxMjM0LmNvbTo4MDA2LyVFNSU5NCU5MCVFNCVCQyVBRiVFOCU5OSU4RSVFNyU4MiVCOSVFNyVBNyU4QiVFOSVBNiU5OUJEJUU1JThGJThDJUU4JUFGJUFEJUU1JThGJThDJUU1JUFEJTk3WyVFNyU5NCVCNSVFNSVCRCVCMSVFNSVBNCVBOSVFNSVBMCU4Mnd3dy5keTIwMTguY29tXS5ta3ZaWg==""",ftp://u:u@da.dl1234.com:8006/唐伯虎点秋香BD双语双字[电影天堂www.dy2018.com].mkv,唐伯虎点秋香
"""thunder://QUFmdHA6Ly9keWdvZDE6ZHlnb2QxQGQwODAuZHlnb2Qub3JnOjIwMTEvJUU1JTk0JTkwJUU0JUJDJUFGJUU4JTk5JThFJUU3JTgyJUI5JUU3JUE3JThCJUU5JUE2JTk5Mi4xMDI0eDU3Ni4lRTUlOUIlQkQlRTclQjIlQTQlRTUlOEYlOEMlRTglQUYlQUQuJUU0JUI4JUFEJUU2JTk2JTg3JUU1JUFEJTk3JUU1JUI5JTk1L1slRTclOTQlQjUlRTUlQkQlQjElRTUlQTQlQTklRTUlQTAlODJ3d3cuZHkyMDE4LmNvbV0lRTUlOTQlOTAlRTQlQkMlQUYlRTglOTklOEUlRTclODIlQjklRTclQTclOEIlRTklQTYlOTkyLjEwMjR4NTc2LiVFNSU5QiVCRCVFNyVCMiVBNCVFNSU4RiU4QyVFOCVBRiVBRC4lRTQlQjglQUQlRTYlOTYlODclRTUlQUQlOTclRTUlQjklOTUubWt2Wlo=""",ftp://dygod1:dygod1@d080.dygod.org:2011/唐伯虎点秋香2.1024x576.国粤双语.中文字幕/[电影天堂www.dy2018.com]唐伯虎点秋香2.1024x576.国粤双语.中文字幕.mkv,唐伯虎点秋香
"""thunder://QUFmdHA6Ly9keWdvZDI6ZHlnb2QyQGQyNzkuZHlnb2Qub3JnOjQwMDMvJUU1JTk0JTkwJUU0JUJDJUFGJUU4JTk5JThFJUU3JTgyJUI5JUU3JUE3JThCJUU5JUE2JTk5Mi5bM2dwK21wNC4lRTYlQjglODUlRTYlOTklQjAlRTUlQTQlQTclRTUlQUQlOTclRTUlQjklOTVdL1slRTclOTQlQjUlRTUlQkQlQjElRTUlQTQlQTklRTUlQTAlODJ3d3cuZHkyMDE4Lm5ldF0lRTUlOTQlOTAlRTQlQkMlQUYlRTglOTklOEUlRTclODIlQjklRTclQTclOEIlRTklQTYlOTkyLjNncFpa""",ftp://dygod2:dygod2@d279.dygod.org:4003/唐伯虎点秋香2.[3gp+mp4.清晰大字幕]/[电影天堂www.dy2018.net]唐伯虎点秋香2.3gp,唐伯虎点秋香
"""thunder://QUFmdHA6Ly9keWdvZDI6ZHlnb2QyQGQyNzkuZHlnb2Qub3JnOjQwMDMvJUU1JTk0JTkwJUU0JUJDJUFGJUU4JTk5JThFJUU3JTgyJUI5JUU3JUE3JThCJUU5JUE2JTk5Mi5bM2dwK21wNC4lRTYlQjglODUlRTYlOTklQjAlRTUlQTQlQTclRTUlQUQlOTclRTUlQjklOTVdL1slRTclOTQlQjUlRTUlQkQlQjElRTUlQTQlQTklRTUlQTAlODJ3d3cuZHkyMDE4Lm5ldF0lRTUlOTQlOTAlRTQlQkMlQUYlRTglOTklOEUlRTclODIlQjklRTclQTclOEIlRTklQTYlOTkyLm1wNFpa""",ftp://dygod2:dygod2@d279.dygod.org:4003/唐伯虎点秋香2.[3gp+mp4.清晰大字幕]/[电影天堂www.dy2018.net]唐伯虎点秋香2.mp4,唐伯虎点秋香
"""thunder://QUFmdHA6Ly94dW5sZWkwMTp4dW5sZWkwMUBkYXRhNC43eHVubGVpLmNvbTo4OTYxLyVFOCVCRiU5OSVFNCVCOCVBQSVFNyU5NCVCNyVFNCVCQSVCQSVFNiU5RCVBNSVFOCU4NyVBQSVFNSU5QyVCMCVFNyU5MCU4M0RWRCVFNCVCOCVBRCVFOCU4QiVCMSVFNSVBRCU5NyVFNSVCOSU5NS9bJUU1JThFJUJCJUU4JUJGJTg1JUU5JTlCJUI3d3d3Ljd4dW5sZWkuY29tXSVFOCVCRiU5OSVFNCVCOCVBQSVFNyU5NCVCNyVFNCVCQSVCQSVFNiU5RCVBNSVFOCU4NyVBQSVFNSU5QyVCMCVFNyU5MCU4M0RWRCVFNCVCOCVBRCVFOCU4QiVCMSVFNSVBRCU5NyVFNSVCOSU5NUNEMS5ybXZiWlo=""",ftp://xunlei01:xunlei01@data4.7xunlei.com:8961/这个男人来自地球DVD中英字幕/[去迅雷www.7xunlei.com]这个男人来自地球DVD中英字幕CD1.rmvb,这个男人来自地球
